Descriptor,Enzyme,model,scaler,split,Accuracy,C,degree,kernel
ECFP4,RT,svc,minmax,2,0.9490713001797484,2.0,0,rbf
ECFP4,RT,svc,minmax,2,0.8603954463750749,2.0,0,sigmoid
ECFP4,RT,svc,minmax,2,0.9397843019772318,2.0,4,poly
ECFP4,RT,svc,minmax,2,0.9215098861593768,2.0,5,poly
ECFP4,RT,svc,minmax,2,0.957759137207909,8.0,3,poly
ECFP4,RT,svc,minmax,2,0.9544637507489516,8.0,0,rbf
ECFP4,RT,svc,minmax,2,0.8241461953265429,8.0,0,sigmoid
ECFP4,RT,svc,minmax,2,0.9535650089874176,8.0,4,poly
ECFP4,RT,svc,minmax,2,0.9415817855002996,8.0,5,poly
ECFP4,RT,svc,minmax,3,0.7597363690832835,0.2,3,poly
ECFP4,RT,svc,minmax,3,0.7573397243858598,0.2,0,rbf
ECFP4,RT,svc,minmax,3,0.7750149790293589,0.2,0,sigmoid
ECFP4,RT,svc,minmax,3,0.756141402037148,0.2,4,poly
ECFP4,RT,svc,minmax,3,0.7573397243858598,0.2,5,poly
ECFP4,RT,svc,minmax,3,0.933193529059317,1.0,3,poly
ECFP4,RT,svc,minmax,3,0.9254044337926902,1.0,0,rbf
ECFP4,RT,svc,minmax,3,0.8553025763930497,1.0,0,sigmoid
ECFP4,RT,svc,minmax,3,0.9008388256440982,1.0,4,poly
ECFP4,RT,svc,minmax,3,0.8684841222288796,1.0,5,poly
ECFP4,RT,svc,minmax,3,0.9556620730976632,2.0,3,poly
ECFP4,RT,svc,minmax,3,0.9490713001797484,2.0,0,rbf
ECFP4,RT,svc,minmax,3,0.8508088675853804,2.0,0,sigmoid
ECFP4,RT,svc,minmax,3,0.9433792690233672,2.0,4,poly
ECFP4,RT,svc,minmax,3,0.9158178550029958,2.0,5,poly
ECFP4,RT,svc,minmax,3,0.9544637507489516,8.0,3,poly
ECFP4,RT,svc,minmax,3,0.9553624925104852,8.0,0,rbf
ECFP4,RT,svc,minmax,3,0.816956261234272,8.0,0,sigmoid
ECFP4,RT,svc,minmax,3,0.9544637507489516,8.0,4,poly
ECFP4,RT,svc,minmax,3,0.9532654284002396,8.0,5,poly
ECFP4,RT,svc,minmax,4,0.7531455961653685,0.2,3,poly
ECFP4,RT,svc,minmax,4,0.7492510485320552,0.2,0,rbf
ECFP4,RT,svc,minmax,4,0.7675254643499101,0.2,0,sigmoid
ECFP4,RT,svc,minmax,4,0.7504493708807669,0.2,4,poly
ECFP4,RT,svc,minmax,4,0.7528460155781905,0.2,5,poly
ECFP4,RT,svc,minmax,4,0.9310964649490712,1.0,3,poly
ECFP4,RT,svc,minmax,4,0.920311563810665,1.0,0,rbf
ECFP4,RT,svc,minmax,4,0.8573996405032954,1.0,0,sigmoid
ECFP4,RT,svc,minmax,4,0.9071300179748352,1.0,4,poly
ECFP4,RT,svc,minmax,4,0.8708807669263032,1.0,5,poly
ECFP4,RT,svc,minmax,4,0.9550629119233074,2.0,3,poly
ECFP4,RT,svc,minmax,4,0.9466746554823248,2.0,0,rbf
ECFP4,RT,svc,minmax,4,0.8538046734571599,2.0,0,sigmoid
ECFP4,RT,svc,minmax,4,0.9433792690233672,2.0,4,poly
ECFP4,RT,svc,minmax,4,0.9233073696824444,2.0,5,poly
ECFP4,RT,svc,minmax,4,0.9580587177950868,8.0,3,poly
ECFP4,RT,svc,minmax,4,0.9565608148591972,8.0,0,rbf
ECFP4,RT,svc,minmax,4,0.822947872977831,8.0,0,sigmoid
ECFP4,RT,svc,minmax,4,0.9565608148591972,8.0,4,poly
ECFP4,RT,svc,minmax,4,0.9475733972438586,8.0,5,poly
MIX,RT,svc,std,1,0.7357699221090473,0.2,3,poly
MIX,RT,svc,std,1,0.7258837627321749,0.2,0,rbf
MIX,RT,svc,std,1,0.774715398442181,0.2,0,sigmoid
MIX,RT,svc,std,1,0.7375674056321151,0.2,4,poly
MIX,RT,svc,std,1,0.7399640503295386,0.2,5,poly
MIX,RT,svc,std,1,0.8696824445775914,1.0,3,poly
MIX,RT,svc,std,1,0.9218094667465548,1.0,0,rbf
MIX,RT,svc,std,1,0.8609946075494308,1.0,0,sigmoid
MIX,RT,svc,std,1,0.8268424206111444,1.0,4,poly
MIX,RT,svc,std,1,0.8031755542240863,1.0,5,poly
MIX,RT,svc,std,1,0.920910724985021,2.0,3,poly
MIX,RT,svc,std,1,0.9445775913720792,2.0,0,rbf
MIX,RT,svc,std,1,0.8579988016776513,2.0,0,sigmoid
MIX,RT,svc,std,1,0.8876572798082685,2.0,4,poly
MIX,RT,svc,std,1,0.8576992210904734,2.0,5,poly
MIX,RT,svc,std,1,0.9349910125823848,8.0,3,poly
MIX,RT,svc,std,1,0.9454763331336128,8.0,0,rbf
MIX,RT,svc,std,1,0.8382264829239066,8.0,0,sigmoid
MIX,RT,svc,std,1,0.9179149191132414,8.0,4,poly
MIX,RT,svc,std,1,0.903235470341522,8.0,5,poly
MIX,RT,svc,std,2,0.7363690832834032,0.2,3,poly
MIX,RT,svc,std,2,0.737267825044937,0.2,0,rbf
MIX,RT,svc,std,2,0.7771120431396046,0.2,0,sigmoid
MIX,RT,svc,std,2,0.7366686638705812,0.2,4,poly
MIX,RT,svc,std,2,0.7384661473936489,0.2,5,poly
MIX,RT,svc,std,2,0.877771120431396,1.0,3,poly
MIX,RT,svc,std,2,0.9236069502696224,1.0,0,rbf
MIX,RT,svc,std,2,0.8609946075494308,1.0,0,sigmoid
MIX,RT,svc,std,2,0.8343319352905931,1.0,4,poly
MIX,RT,svc,std,2,0.8115638106650689,1.0,5,poly
MIX,RT,svc,std,2,0.9188136608747752,2.0,3,poly
MIX,RT,svc,std,2,0.945176752546435,2.0,0,rbf
MIX,RT,svc,std,2,0.8547034152186939,2.0,0,sigmoid
MIX,RT,svc,std,2,0.8933493109646495,2.0,4,poly
MIX,RT,svc,std,2,0.8651887357699221,2.0,5,poly
MIX,RT,svc,std,2,0.9337926902336728,8.0,3,poly
MIX,RT,svc,std,2,0.9466746554823248,8.0,0,rbf
MIX,RT,svc,std,2,0.8394248052726183,8.0,0,sigmoid
MIX,RT,svc,std,2,0.9173157579388856,8.0,4,poly
MIX,RT,svc,std,2,0.9062312762133014,8.0,5,poly
MIX,RT,svc,std,3,0.7360695026962253,0.2,3,poly
MIX,RT,svc,std,3,0.7327741162372678,0.2,0,rbf
MIX,RT,svc,std,3,0.7714200119832235,0.2,0,sigmoid
MIX,RT,svc,std,3,0.7360695026962253,0.2,4,poly
MIX,RT,svc,std,3,0.7387657279808268,0.2,5,poly
MIX,RT,svc,std,3,0.8678849610545236,1.0,3,poly
MIX,RT,svc,std,3,0.921210305572199,1.0,0,rbf
MIX,RT,svc,std,3,0.8568004793289394,1.0,0,sigmoid
MIX,RT,svc,std,3,0.8235470341521869,1.0,4,poly
MIX,RT,svc,std,3,0.8067705212702216,1.0,5,poly
MIX,RT,svc,std,3,0.9245056920311564,2.0,3,poly
MIX,RT,svc,std,3,0.9475733972438586,2.0,0,rbf
MIX,RT,svc,std,3,0.8547034152186939,2.0,0,sigmoid
MIX,RT,svc,std,3,0.8882564409826244,2.0,4,poly
MIX,RT,svc,std,3,0.8573996405032954,2.0,5,poly
MIX,RT,svc,std,3,0.9373876572798082,8.0,3,poly
MIX,RT,svc,std,3,0.951168364289994,8.0,0,rbf
MIX,RT,svc,std,3,0.8370281605751947,8.0,0,sigmoid
MIX,RT,svc,std,3,0.9194128220491312,8.0,4,poly
MIX,RT,svc,std,3,0.903235470341522,8.0,5,poly
MIX,RT,svc,std,4,0.7369682444577591,0.2,3,poly
MIX,RT,svc,std,4,0.7348711803475135,0.2,0,rbf
MIX,RT,svc,std,4,0.7849011384062313,0.2,0,sigmoid
MIX,RT,svc,std,4,0.7390653085680048,0.2,4,poly
MIX,RT,svc,std,4,0.7402636309167165,0.2,5,poly
MIX,RT,svc,std,4,0.8792690233672859,1.0,3,poly
MIX,RT,svc,std,4,0.9239065308568004,1.0,0,rbf
MIX,RT,svc,std,4,0.8609946075494308,1.0,0,sigmoid
MIX,RT,svc,std,4,0.8307369682444578,1.0,4,poly
MIX,RT,svc,std,4,0.8058717795086878,1.0,5,poly
MIX,RT,svc,std,4,0.926303175554224,2.0,3,poly
MIX,RT,svc,std,4,0.9466746554823248,2.0,0,rbf
MIX,RT,svc,std,4,0.8553025763930497,2.0,0,sigmoid
MIX,RT,svc,std,4,0.8954463750748951,2.0,4,poly
MIX,RT,svc,std,4,0.8612941881366087,2.0,5,poly
MIX,RT,svc,std,4,0.9355901737567406,8.0,3,poly
MIX,RT,svc,std,4,0.9466746554823248,8.0,0,rbf
MIX,RT,svc,std,4,0.8352306770521271,8.0,0,sigmoid
MIX,RT,svc,std,4,0.9233073696824444,8.0,4,poly
MIX,RT,svc,std,4,0.9089275014979028,8.0,5,poly
MIX,RT,svc,minmax,1,0.7642300778909527,0.2,3,poly
MIX,RT,svc,minmax,1,0.7462552426602757,0.2,0,rbf
MIX,RT,svc,minmax,1,0.7591372079089275,0.2,0,sigmoid
MIX,RT,svc,minmax,1,0.7531455961653685,0.2,4,poly
MIX,RT,svc,minmax,1,0.75584182144997,0.2,5,poly
MIX,RT,svc,minmax,1,0.9257040143798682,1.0,3,poly
MIX,RT,svc,minmax,1,0.9167165967645295,1.0,0,rbf
MIX,RT,svc,minmax,1,0.8559017375674056,1.0,0,sigmoid
MIX,RT,svc,minmax,1,0.8978430197723187,1.0,4,poly
MIX,RT,svc,minmax,1,0.8678849610545236,1.0,5,poly
MIX,RT,svc,minmax,1,0.9499700419412822,2.0,3,poly
MIX,RT,svc,minmax,1,0.9412822049131216,2.0,0,rbf
MIX,RT,svc,minmax,1,0.8472139005392451,2.0,0,sigmoid
MIX,RT,svc,minmax,1,0.939185140802876,2.0,4,poly
MIX,RT,svc,minmax,1,0.9137207908927502,2.0,5,poly
MIX,RT,svc,minmax,1,0.9523666866387058,8.0,3,poly
MIX,RT,svc,minmax,1,0.9481725584182144,8.0,0,rbf
MIX,RT,svc,minmax,1,0.8142600359496704,8.0,0,sigmoid
MIX,RT,svc,minmax,1,0.9535650089874176,8.0,4,poly
MIX,RT,svc,minmax,1,0.9457759137207908,8.0,5,poly
MIX,RT,svc,minmax,2,0.7642300778909527,0.2,3,poly
MIX,RT,svc,minmax,2,0.7468544038346315,0.2,0,rbf
MIX,RT,svc,minmax,2,0.7570401437986819,0.2,0,sigmoid
MIX,RT,svc,minmax,2,0.7576393049730378,0.2,4,poly
MIX,RT,svc,minmax,2,0.7567405632115038,0.2,5,poly
MIX,RT,svc,minmax,2,0.9307968843618932,1.0,3,poly
MIX,RT,svc,minmax,2,0.9194128220491312,1.0,0,rbf
MIX,RT,svc,minmax,2,0.8541042540443379,1.0,0,sigmoid
MIX,RT,svc,minmax,2,0.9017375674056322,1.0,4,poly
MIX,RT,svc,minmax,2,0.872079089275015,1.0,5,poly
MIX,RT,svc,minmax,2,0.95026962252846,2.0,3,poly
MIX,RT,svc,minmax,2,0.9427801078490112,2.0,0,rbf
MIX,RT,svc,minmax,2,0.8517076093469144,2.0,0,sigmoid
MIX,RT,svc,minmax,2,0.9415817855002996,2.0,4,poly
MIX,RT,svc,minmax,2,0.9137207908927502,2.0,5,poly
MIX,RT,svc,minmax,2,0.9526662672258838,8.0,3,poly
MIX,RT,svc,minmax,2,0.9496704613541044,8.0,0,rbf
MIX,RT,svc,minmax,2,0.8244457759137208,8.0,0,sigmoid
MIX,RT,svc,minmax,2,0.9538645895745956,8.0,4,poly
MIX,RT,svc,minmax,2,0.9445775913720792,8.0,5,poly
MIX,RT,svc,minmax,3,0.768723786698622,0.2,3,poly
MIX,RT,svc,minmax,3,0.7492510485320552,0.2,0,rbf
MIX,RT,svc,minmax,3,0.7600359496704614,0.2,0,sigmoid
MIX,RT,svc,minmax,3,0.7573397243858598,0.2,4,poly
MIX,RT,svc,minmax,3,0.7573397243858598,0.2,5,poly
MIX,RT,svc,minmax,3,0.9200119832234872,1.0,3,poly
MIX,RT,svc,minmax,3,0.9182144997004196,1.0,0,rbf
MIX,RT,svc,minmax,3,0.8532055122828041,1.0,0,sigmoid
MIX,RT,svc,minmax,3,0.8915518274415818,1.0,4,poly
MIX,RT,svc,minmax,3,0.8612941881366087,1.0,5,poly
MIX,RT,svc,minmax,3,0.9535650089874176,2.0,3,poly
MIX,RT,svc,minmax,3,0.9430796884361894,2.0,0,rbf
MIX,RT,svc,minmax,3,0.8526063511084482,2.0,0,sigmoid
MIX,RT,svc,minmax,3,0.9367884961054525,2.0,4,poly
MIX,RT,svc,minmax,3,0.9098262432594368,2.0,5,poly
MIX,RT,svc,minmax,3,0.9565608148591972,8.0,3,poly
MIX,RT,svc,minmax,3,0.9523666866387058,8.0,0,rbf
MIX,RT,svc,minmax,3,0.8199520671060515,8.0,0,sigmoid
MIX,RT,svc,minmax,3,0.952067106051528,8.0,4,poly
MIX,RT,svc,minmax,3,0.9415817855002996,8.0,5,poly
MIX,RT,svc,minmax,4,0.7657279808268425,0.2,3,poly
MIX,RT,svc,minmax,4,0.7600359496704614,0.2,0,rbf
MIX,RT,svc,minmax,4,0.7723187537447573,0.2,0,sigmoid
MIX,RT,svc,minmax,4,0.7525464349910126,0.2,4,poly
MIX,RT,svc,minmax,4,0.7525464349910126,0.2,5,poly
MIX,RT,svc,minmax,4,0.9298981426003596,1.0,3,poly
MIX,RT,svc,minmax,4,0.9185140802875974,1.0,0,rbf
MIX,RT,svc,minmax,4,0.8499101258238466,1.0,0,sigmoid
MIX,RT,svc,minmax,4,0.9095266626722588,1.0,4,poly
MIX,RT,svc,minmax,4,0.8783702816057519,1.0,5,poly
MIX,RT,svc,minmax,4,0.9523666866387058,2.0,3,poly
MIX,RT,svc,minmax,4,0.9433792690233672,2.0,0,rbf
MIX,RT,svc,minmax,4,0.8511084481725584,2.0,0,sigmoid
MIX,RT,svc,minmax,4,0.9430796884361894,2.0,4,poly
MIX,RT,svc,minmax,4,0.9224086279209108,2.0,5,poly
MIX,RT,svc,minmax,4,0.95176752546435,8.0,3,poly
MIX,RT,svc,minmax,4,0.9472738166566806,8.0,0,rbf
MIX,RT,svc,minmax,4,0.8157579388855603,8.0,0,sigmoid
MIX,RT,svc,minmax,4,0.950868783702816,8.0,4,poly
MIX,RT,svc,minmax,4,0.9436788496105452,8.0,5,poly
