model,Descriptor,Enzyme,scaler,split,Accuracy,estimator,learning_rate,n_estimators,Category,Enzyme x Descriptor
abc,PC,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9333011116481392,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9468342194296762,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9526341227646206,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9608506524891252,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,2,0.9661672305461576,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9299178347027548,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9299178347027548,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.929434509424843,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9405509908168196,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9536007733204448,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9608506524891252,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,3,0.9637506041565974,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9323344610923152,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.931851135814403,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9371677138714356,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9347510874818752,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.94296761720638,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9594006766553892,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9647172547124214,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x PC
abc,PC,HIV-1 PR,minmax,4,0.9652005799903336,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x PC
abc,ECFP4,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9323344610923152,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9357177380376994,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9545674238762688,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.958917351377477,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,1,0.9608506524891252,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9337844369260512,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9313678105364912,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.945867568873852,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9478008699855004,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,2,0.9608506524891252,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.930884485258579,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.930884485258579,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.9555340744320928,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.958917351377477,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,3,0.9618173030449492,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.931851135814403,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.94296761720638,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9415176413726438,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9468342194296762,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,std,4,0.9540840985983567,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9323344610923152,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9357177380376994,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9545674238762688,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.958917351377477,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,1,0.9608506524891252,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9337844369260512,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9313678105364912,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.945867568873852,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9478008699855004,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,2,0.9608506524891252,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.930884485258579,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.930884485258579,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.9555340744320928,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.958917351377477,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,3,0.9618173030449492,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x ECFP4
