model,Descriptor,Enzyme,scaler,split,Accuracy,algorithm,n_neighbors,weights
knn,ECFP4,HIV-1 PR,std,1,0.97390043499275,kd_tree,7,distance
knn,ECFP4,HIV-1 PR,std,1,0.9386176897051716,kd_tree,10,uniform
knn,ECFP4,HIV-1 PR,std,1,0.972933784436926,kd_tree,10,distance
knn,ECFP4,HIV-1 PR,std,1,0.9478008699855004,brute,5,uniform
knn,ECFP4,HIV-1 PR,std,1,0.9758337361043984,brute,5,distance
knn,ECFP4,HIV-1 PR,std,1,0.9487675205413244,brute,6,uniform
knn,ECFP4,HIV-1 PR,std,1,0.9748670855485742,brute,6,distance
knn,ECFP4,HIV-1 PR,std,1,0.9415176413726438,brute,7,uniform
knn,ECFP4,HIV-1 PR,std,1,0.97390043499275,brute,7,distance
knn,ECFP4,HIV-1 PR,std,1,0.9386176897051716,brute,10,uniform
knn,ECFP4,HIV-1 PR,std,1,0.972933784436926,brute,10,distance
knn,ECFP4,HIV-1 PR,std,2,0.9511841469308844,auto,5,uniform
knn,ECFP4,HIV-1 PR,std,2,0.9777670372160464,auto,5,distance
knn,ECFP4,HIV-1 PR,std,2,0.9507008216529724,auto,6,uniform
knn,ECFP4,HIV-1 PR,std,2,0.9772837119381343,auto,6,distance
knn,ECFP4,HIV-1 PR,std,2,0.94538424359594,auto,7,uniform
knn,ECFP4,HIV-1 PR,std,2,0.9772837119381343,auto,7,distance
knn,ECFP4,HIV-1 PR,std,2,0.9405509908168196,auto,10,uniform
knn,ECFP4,HIV-1 PR,std,2,0.9753504108264862,auto,10,distance
knn,ECFP4,HIV-1 PR,std,2,0.9511841469308844,ball_tree,5,uniform
knn,ECFP4,HIV-1 PR,std,2,0.9777670372160464,ball_tree,5,distance
knn,ECFP4,HIV-1 PR,std,2,0.9507008216529724,ball_tree,6,uniform
knn,ECFP4,HIV-1 PR,std,2,0.9772837119381343,ball_tree,6,distance
knn,ECFP4,HIV-1 PR,std,2,0.94538424359594,ball_tree,7,uniform
knn,ECFP4,HIV-1 PR,std,2,0.9772837119381343,ball_tree,7,distance
knn,ECFP4,HIV-1 PR,std,2,0.9405509908168196,ball_tree,10,uniform
knn,ECFP4,HIV-1 PR,std,2,0.9753504108264862,ball_tree,10,distance
knn,ECFP4,HIV-1 PR,std,2,0.9511841469308844,kd_tree,5,uniform
knn,ECFP4,HIV-1 PR,std,2,0.9777670372160464,kd_tree,5,distance
knn,ECFP4,HIV-1 PR,std,2,0.9507008216529724,kd_tree,6,uniform
knn,ECFP4,HIV-1 PR,std,2,0.9772837119381343,kd_tree,6,distance
knn,ECFP4,HIV-1 PR,std,2,0.94538424359594,kd_tree,7,uniform
knn,ECFP4,HIV-1 PR,std,2,0.9772837119381343,kd_tree,7,distance
knn,ECFP4,HIV-1 PR,std,2,0.9405509908168196,kd_tree,10,uniform
knn,ECFP4,HIV-1 PR,std,2,0.9753504108264862,kd_tree,10,distance
knn,ECFP4,HIV-1 PR,std,2,0.9511841469308844,brute,5,uniform
knn,ECFP4,HIV-1 PR,std,2,0.9777670372160464,brute,5,distance
knn,ECFP4,HIV-1 PR,std,2,0.9507008216529724,brute,6,uniform
knn,ECFP4,HIV-1 PR,std,2,0.9772837119381343,brute,6,distance
knn,ECFP4,HIV-1 PR,std,2,0.94538424359594,brute,7,uniform
knn,ECFP4,HIV-1 PR,std,2,0.9772837119381343,brute,7,distance
knn,ECFP4,HIV-1 PR,std,2,0.9405509908168196,brute,10,uniform
knn,ECFP4,HIV-1 PR,std,2,0.9753504108264862,brute,10,distance
knn,ECFP4,HIV-1 PR,std,3,0.9478008699855004,auto,5,uniform
knn,ECFP4,HIV-1 PR,std,3,0.97390043499275,auto,5,distance
knn,ECFP4,HIV-1 PR,std,3,0.9473175447075882,auto,6,uniform
knn,ECFP4,HIV-1 PR,std,3,0.97390043499275,auto,6,distance
knn,ECFP4,HIV-1 PR,std,3,0.94538424359594,auto,7,uniform
knn,ECFP4,HIV-1 PR,std,3,0.973417109714838,auto,7,distance
knn,ECFP4,HIV-1 PR,std,3,0.9405509908168196,auto,10,uniform
knn,ECFP4,HIV-1 PR,std,3,0.972450459159014,auto,10,distance
knn,ECFP4,HIV-1 PR,std,3,0.9478008699855004,ball_tree,5,uniform
knn,ECFP4,HIV-1 PR,std,3,0.97390043499275,ball_tree,5,distance
knn,ECFP4,HIV-1 PR,std,3,0.9473175447075882,ball_tree,6,uniform
knn,ECFP4,HIV-1 PR,std,3,0.97390043499275,ball_tree,6,distance
knn,ECFP4,HIV-1 PR,std,3,0.94538424359594,ball_tree,7,uniform
knn,ECFP4,HIV-1 PR,std,3,0.973417109714838,ball_tree,7,distance
knn,ECFP4,HIV-1 PR,std,3,0.9405509908168196,ball_tree,10,uniform
knn,ECFP4,HIV-1 PR,std,3,0.972450459159014,ball_tree,10,distance
knn,ECFP4,HIV-1 PR,std,3,0.9478008699855004,kd_tree,5,uniform
knn,ECFP4,HIV-1 PR,std,3,0.97390043499275,kd_tree,5,distance
knn,ECFP4,HIV-1 PR,std,3,0.9473175447075882,kd_tree,6,uniform
knn,ECFP4,HIV-1 PR,std,3,0.97390043499275,kd_tree,6,distance
knn,ECFP4,HIV-1 PR,std,3,0.94538424359594,kd_tree,7,uniform
knn,ECFP4,HIV-1 PR,std,3,0.973417109714838,kd_tree,7,distance
knn,ECFP4,HIV-1 PR,std,3,0.9405509908168196,kd_tree,10,uniform
knn,ECFP4,HIV-1 PR,std,3,0.972450459159014,kd_tree,10,distance
knn,ECFP4,HIV-1 PR,std,3,0.9478008699855004,brute,5,uniform
knn,ECFP4,HIV-1 PR,std,3,0.97390043499275,brute,5,distance
knn,ECFP4,HIV-1 PR,std,3,0.9473175447075882,brute,6,uniform
knn,ECFP4,HIV-1 PR,std,3,0.97390043499275,brute,6,distance
knn,ECFP4,HIV-1 PR,std,3,0.94538424359594,brute,7,uniform
knn,ECFP4,HIV-1 PR,std,3,0.973417109714838,brute,7,distance
knn,ECFP4,HIV-1 PR,std,3,0.9405509908168196,brute,10,uniform
knn,ECFP4,HIV-1 PR,std,3,0.972450459159014,brute,10,distance
knn,ECFP4,HIV-1 PR,std,4,0.9487675205413244,auto,5,uniform
knn,ECFP4,HIV-1 PR,std,4,0.9763170613823104,auto,5,distance
knn,ECFP4,HIV-1 PR,std,4,0.9492508458192364,auto,6,uniform
knn,ECFP4,HIV-1 PR,std,4,0.9748670855485742,auto,6,distance
knn,ECFP4,HIV-1 PR,std,4,0.944900918318028,auto,7,uniform
knn,ECFP4,HIV-1 PR,std,4,0.9753504108264862,auto,7,distance
knn,ECFP4,HIV-1 PR,std,4,0.9376510391493476,auto,10,uniform
knn,ECFP4,HIV-1 PR,std,4,0.9743837602706622,auto,10,distance
knn,ECFP4,HIV-1 PR,std,4,0.9487675205413244,ball_tree,5,uniform
knn,ECFP4,HIV-1 PR,std,4,0.9763170613823104,ball_tree,5,distance
knn,ECFP4,HIV-1 PR,std,4,0.9492508458192364,ball_tree,6,uniform
knn,ECFP4,HIV-1 PR,std,4,0.9748670855485742,ball_tree,6,distance
knn,ECFP4,HIV-1 PR,std,4,0.944900918318028,ball_tree,7,uniform
knn,ECFP4,HIV-1 PR,std,4,0.9753504108264862,ball_tree,7,distance
knn,ECFP4,HIV-1 PR,std,4,0.9376510391493476,ball_tree,10,uniform
knn,ECFP4,HIV-1 PR,std,4,0.9743837602706622,ball_tree,10,distance
knn,ECFP4,HIV-1 PR,std,4,0.9487675205413244,kd_tree,5,uniform
knn,ECFP4,HIV-1 PR,std,4,0.9763170613823104,kd_tree,5,distance
knn,ECFP4,HIV-1 PR,std,4,0.9492508458192364,kd_tree,6,uniform
knn,ECFP4,HIV-1 PR,std,4,0.9748670855485742,kd_tree,6,distance
knn,ECFP4,HIV-1 PR,std,4,0.944900918318028,kd_tree,7,uniform
knn,ECFP4,HIV-1 PR,std,4,0.9753504108264862,kd_tree,7,distance
knn,ECFP4,HIV-1 PR,std,4,0.9376510391493476,kd_tree,10,uniform
knn,ECFP4,HIV-1 PR,std,4,0.9743837602706622,kd_tree,10,distance
knn,ECFP4,HIV-1 PR,std,4,0.9487675205413244,brute,5,uniform
knn,ECFP4,HIV-1 PR,std,4,0.9763170613823104,brute,5,distance
knn,ECFP4,HIV-1 PR,std,4,0.9492508458192364,brute,6,uniform
knn,ECFP4,HIV-1 PR,std,4,0.9748670855485742,brute,6,distance
knn,ECFP4,HIV-1 PR,std,4,0.944900918318028,brute,7,uniform
knn,ECFP4,HIV-1 PR,std,4,0.9753504108264862,brute,7,distance
knn,ECFP4,HIV-1 PR,std,4,0.9376510391493476,brute,10,uniform
knn,ECFP4,HIV-1 PR,std,4,0.9743837602706622,brute,10,distance
knn,ECFP4,HIV-1 PR,minmax,1,0.9598840019333011,auto,5,uniform
knn,ECFP4,HIV-1 PR,minmax,1,0.9797003383276944,auto,5,distance
knn,ECFP4,HIV-1 PR,minmax,1,0.958917351377477,auto,6,uniform
knn,ECFP4,HIV-1 PR,minmax,1,0.9801836636056066,auto,6,distance
knn,ECFP4,HIV-1 PR,minmax,1,0.9560173997100048,auto,7,uniform
knn,ECFP4,HIV-1 PR,minmax,1,0.9801836636056066,auto,7,distance
knn,ECFP4,HIV-1 PR,minmax,1,0.9598840019333011,auto,10,uniform
knn,ECFP4,HIV-1 PR,minmax,1,0.9801836636056066,auto,10,distance
knn,ECFP4,HIV-1 PR,minmax,1,0.9594006766553892,ball_tree,5,uniform
knn,ECFP4,HIV-1 PR,minmax,1,0.9797003383276944,ball_tree,5,distance
knn,ECFP4,HIV-1 PR,minmax,1,0.958917351377477,ball_tree,6,uniform
knn,ECFP4,HIV-1 PR,minmax,1,0.9797003383276944,ball_tree,6,distance
knn,ECFP4,HIV-1 PR,minmax,1,0.9560173997100048,ball_tree,7,uniform
knn,ECFP4,HIV-1 PR,minmax,1,0.9801836636056066,ball_tree,7,distance
knn,ECFP4,HIV-1 PR,minmax,1,0.9598840019333011,ball_tree,10,uniform
knn,ECFP4,HIV-1 PR,minmax,1,0.9801836636056066,ball_tree,10,distance
knn,ECFP4,HIV-1 PR,minmax,1,0.9594006766553892,kd_tree,5,uniform
knn,ECFP4,HIV-1 PR,minmax,1,0.9792170130497824,kd_tree,5,distance
knn,ECFP4,HIV-1 PR,minmax,1,0.958434026099565,kd_tree,6,uniform
knn,ECFP4,HIV-1 PR,minmax,1,0.9797003383276944,kd_tree,6,distance
knn,ECFP4,HIV-1 PR,minmax,1,0.9560173997100048,kd_tree,7,uniform
knn,ECFP4,HIV-1 PR,minmax,1,0.9801836636056066,kd_tree,7,distance
knn,ECFP4,HIV-1 PR,minmax,1,0.9594006766553892,kd_tree,10,uniform
knn,ECFP4,HIV-1 PR,minmax,1,0.9801836636056066,kd_tree,10,distance
knn,ECFP4,HIV-1 PR,minmax,1,0.9598840019333011,brute,5,uniform
knn,ECFP4,HIV-1 PR,minmax,1,0.9797003383276944,brute,5,distance
knn,ECFP4,HIV-1 PR,minmax,1,0.958917351377477,brute,6,uniform
knn,ECFP4,HIV-1 PR,minmax,1,0.9801836636056066,brute,6,distance
knn,ECFP4,HIV-1 PR,minmax,1,0.9560173997100048,brute,7,uniform
knn,ECFP4,HIV-1 PR,minmax,1,0.9801836636056066,brute,7,distance
knn,ECFP4,HIV-1 PR,minmax,1,0.9598840019333011,brute,10,uniform
knn,ECFP4,HIV-1 PR,minmax,1,0.9801836636056066,brute,10,distance
knn,ECFP4,HIV-1 PR,minmax,2,0.9613339777670372,auto,5,uniform
knn,ECFP4,HIV-1 PR,minmax,2,0.9811503141614306,auto,5,distance
knn,ECFP4,HIV-1 PR,minmax,2,0.9598840019333011,auto,6,uniform
knn,ECFP4,HIV-1 PR,minmax,2,0.9821169647172548,auto,6,distance
knn,ECFP4,HIV-1 PR,minmax,2,0.958434026099565,auto,7,uniform
knn,ECFP4,HIV-1 PR,minmax,2,0.9821169647172548,auto,7,distance
knn,ECFP4,HIV-1 PR,minmax,2,0.9594006766553892,auto,10,uniform
knn,ECFP4,HIV-1 PR,minmax,2,0.9811503141614306,auto,10,distance
knn,ECFP4,HIV-1 PR,minmax,2,0.9618173030449492,ball_tree,5,uniform
knn,ECFP4,HIV-1 PR,minmax,2,0.9816336394393428,ball_tree,5,distance
knn,ECFP4,HIV-1 PR,minmax,2,0.9598840019333011,ball_tree,6,uniform
knn,ECFP4,HIV-1 PR,minmax,2,0.9821169647172548,ball_tree,6,distance
knn,ECFP4,HIV-1 PR,minmax,2,0.958434026099565,ball_tree,7,uniform
knn,ECFP4,HIV-1 PR,minmax,2,0.9821169647172548,ball_tree,7,distance
knn,ECFP4,HIV-1 PR,minmax,2,0.958917351377477,ball_tree,10,uniform
knn,ECFP4,HIV-1 PR,minmax,2,0.9811503141614306,ball_tree,10,distance
knn,ECFP4,HIV-1 PR,minmax,2,0.9613339777670372,kd_tree,5,uniform
knn,ECFP4,HIV-1 PR,minmax,2,0.9811503141614306,kd_tree,5,distance
knn,ECFP4,HIV-1 PR,minmax,2,0.958917351377477,kd_tree,6,uniform
knn,ECFP4,HIV-1 PR,minmax,2,0.9816336394393428,kd_tree,6,distance
knn,ECFP4,HIV-1 PR,minmax,2,0.958434026099565,kd_tree,7,uniform
knn,ECFP4,HIV-1 PR,minmax,2,0.9816336394393428,kd_tree,7,distance
knn,ECFP4,HIV-1 PR,minmax,2,0.958434026099565,kd_tree,10,uniform
knn,ECFP4,HIV-1 PR,minmax,2,0.9806669888835186,kd_tree,10,distance
knn,ECFP4,HIV-1 PR,minmax,2,0.9613339777670372,brute,5,uniform
knn,ECFP4,HIV-1 PR,minmax,2,0.9811503141614306,brute,5,distance
knn,ECFP4,HIV-1 PR,minmax,2,0.9598840019333011,brute,6,uniform
knn,ECFP4,HIV-1 PR,minmax,2,0.9821169647172548,brute,6,distance
knn,ECFP4,HIV-1 PR,minmax,2,0.958434026099565,brute,7,uniform
knn,ECFP4,HIV-1 PR,minmax,2,0.9821169647172548,brute,7,distance
knn,ECFP4,HIV-1 PR,minmax,2,0.9594006766553892,brute,10,uniform
knn,ECFP4,HIV-1 PR,minmax,2,0.9811503141614306,brute,10,distance
knn,ECFP4,HIV-1 PR,minmax,3,0.9594006766553892,auto,5,uniform
knn,ECFP4,HIV-1 PR,minmax,3,0.9787336877718704,auto,5,distance
knn,ECFP4,HIV-1 PR,minmax,3,0.9536007733204448,auto,6,uniform
knn,ECFP4,HIV-1 PR,minmax,3,0.9782503624939584,auto,6,distance
knn,ECFP4,HIV-1 PR,minmax,3,0.9545674238762688,auto,7,uniform
knn,ECFP4,HIV-1 PR,minmax,3,0.9777670372160464,auto,7,distance
knn,ECFP4,HIV-1 PR,minmax,3,0.958917351377477,auto,10,uniform
knn,ECFP4,HIV-1 PR,minmax,3,0.9797003383276944,auto,10,distance
knn,ECFP4,HIV-1 PR,minmax,3,0.9598840019333011,ball_tree,5,uniform
knn,ECFP4,HIV-1 PR,minmax,3,0.9787336877718704,ball_tree,5,distance
knn,ECFP4,HIV-1 PR,minmax,3,0.9531174480425326,ball_tree,6,uniform
knn,ECFP4,HIV-1 PR,minmax,3,0.9782503624939584,ball_tree,6,distance
knn,ECFP4,HIV-1 PR,minmax,3,0.9536007733204448,ball_tree,7,uniform
knn,ECFP4,HIV-1 PR,minmax,3,0.9772837119381343,ball_tree,7,distance
knn,ECFP4,HIV-1 PR,minmax,3,0.958917351377477,ball_tree,10,uniform
knn,ECFP4,HIV-1 PR,minmax,3,0.9797003383276944,ball_tree,10,distance
knn,ECFP4,HIV-1 PR,minmax,3,0.958917351377477,kd_tree,5,uniform
knn,ECFP4,HIV-1 PR,minmax,3,0.9787336877718704,kd_tree,5,distance
knn,ECFP4,HIV-1 PR,minmax,3,0.9540840985983567,kd_tree,6,uniform
knn,ECFP4,HIV-1 PR,minmax,3,0.9782503624939584,kd_tree,6,distance
knn,ECFP4,HIV-1 PR,minmax,3,0.9536007733204448,kd_tree,7,uniform
knn,ECFP4,HIV-1 PR,minmax,3,0.9777670372160464,kd_tree,7,distance
knn,ECFP4,HIV-1 PR,minmax,3,0.958434026099565,kd_tree,10,uniform
knn,ECFP4,HIV-1 PR,minmax,3,0.9801836636056066,kd_tree,10,distance
knn,ECFP4,HIV-1 PR,minmax,3,0.9594006766553892,brute,5,uniform
knn,ECFP4,HIV-1 PR,minmax,3,0.9787336877718704,brute,5,distance
knn,ECFP4,HIV-1 PR,minmax,3,0.9536007733204448,brute,6,uniform
knn,ECFP4,HIV-1 PR,minmax,3,0.9782503624939584,brute,6,distance
knn,ECFP4,HIV-1 PR,minmax,3,0.9545674238762688,brute,7,uniform
knn,ECFP4,HIV-1 PR,minmax,3,0.9777670372160464,brute,7,distance
knn,ECFP4,HIV-1 PR,minmax,3,0.958917351377477,brute,10,uniform
knn,ECFP4,HIV-1 PR,minmax,3,0.9797003383276944,brute,10,distance
knn,ECFP4,HIV-1 PR,minmax,4,0.957950700821653,auto,5,uniform
knn,ECFP4,HIV-1 PR,minmax,4,0.9801836636056066,auto,5,distance
knn,ECFP4,HIV-1 PR,minmax,4,0.957950700821653,auto,6,uniform
knn,ECFP4,HIV-1 PR,minmax,4,0.9782503624939584,auto,6,distance
knn,ECFP4,HIV-1 PR,minmax,4,0.957950700821653,auto,7,uniform
knn,ECFP4,HIV-1 PR,minmax,4,0.9792170130497824,auto,7,distance
knn,ECFP4,HIV-1 PR,minmax,4,0.957467375543741,auto,10,uniform
knn,ECFP4,HIV-1 PR,minmax,4,0.9792170130497824,auto,10,distance
knn,ECFP4,HIV-1 PR,minmax,4,0.957467375543741,ball_tree,5,uniform
knn,ECFP4,HIV-1 PR,minmax,4,0.9801836636056066,ball_tree,5,distance
knn,ECFP4,HIV-1 PR,minmax,4,0.957467375543741,ball_tree,6,uniform
knn,ECFP4,HIV-1 PR,minmax,4,0.9777670372160464,ball_tree,6,distance
knn,ECFP4,HIV-1 PR,minmax,4,0.957950700821653,ball_tree,7,uniform
knn,ECFP4,HIV-1 PR,minmax,4,0.9787336877718704,ball_tree,7,distance
knn,ECFP4,HIV-1 PR,minmax,4,0.9565007249879168,ball_tree,10,uniform
knn,ECFP4,HIV-1 PR,minmax,4,0.9792170130497824,ball_tree,10,distance
knn,ECFP4,HIV-1 PR,minmax,4,0.9560173997100048,kd_tree,5,uniform
knn,ECFP4,HIV-1 PR,minmax,4,0.9797003383276944,kd_tree,5,distance
knn,ECFP4,HIV-1 PR,minmax,4,0.957950700821653,kd_tree,6,uniform
knn,ECFP4,HIV-1 PR,minmax,4,0.9777670372160464,kd_tree,6,distance
knn,ECFP4,HIV-1 PR,minmax,4,0.957950700821653,kd_tree,7,uniform
knn,ECFP4,HIV-1 PR,minmax,4,0.9782503624939584,kd_tree,7,distance
knn,ECFP4,HIV-1 PR,minmax,4,0.958434026099565,kd_tree,10,uniform
knn,ECFP4,HIV-1 PR,minmax,4,0.9797003383276944,kd_tree,10,distance
knn,ECFP4,HIV-1 PR,minmax,4,0.957950700821653,brute,5,uniform
knn,ECFP4,HIV-1 PR,minmax,4,0.9801836636056066,brute,5,distance
knn,ECFP4,HIV-1 PR,minmax,4,0.957950700821653,brute,6,uniform
knn,ECFP4,HIV-1 PR,minmax,4,0.9782503624939584,brute,6,distance
knn,ECFP4,HIV-1 PR,minmax,4,0.957950700821653,brute,7,uniform
knn,ECFP4,HIV-1 PR,minmax,4,0.9792170130497824,brute,7,distance
knn,ECFP4,HIV-1 PR,minmax,4,0.957467375543741,brute,10,uniform
knn,ECFP4,HIV-1 PR,minmax,4,0.9792170130497824,brute,10,distance
knn,MIX,HIV-1 PR,std,1,0.9482841952634122,auto,5,uniform
knn,MIX,HIV-1 PR,std,1,0.9772837119381343,auto,5,distance
knn,MIX,HIV-1 PR,std,1,0.9492508458192364,auto,6,uniform
knn,MIX,HIV-1 PR,std,1,0.9772837119381343,auto,6,distance
knn,MIX,HIV-1 PR,std,1,0.9391010149830836,auto,7,uniform
knn,MIX,HIV-1 PR,std,1,0.9753504108264862,auto,7,distance
knn,MIX,HIV-1 PR,std,1,0.9342677622039632,auto,10,uniform
knn,MIX,HIV-1 PR,std,1,0.972450459159014,auto,10,distance
knn,MIX,HIV-1 PR,std,1,0.9482841952634122,ball_tree,5,uniform
knn,MIX,HIV-1 PR,std,1,0.9772837119381343,ball_tree,5,distance
knn,MIX,HIV-1 PR,std,1,0.9492508458192364,ball_tree,6,uniform
knn,MIX,HIV-1 PR,std,1,0.9772837119381343,ball_tree,6,distance
knn,MIX,HIV-1 PR,std,1,0.9391010149830836,ball_tree,7,uniform
knn,MIX,HIV-1 PR,std,1,0.9753504108264862,ball_tree,7,distance
knn,MIX,HIV-1 PR,std,1,0.9342677622039632,ball_tree,10,uniform
knn,MIX,HIV-1 PR,std,1,0.972450459159014,ball_tree,10,distance
knn,MIX,HIV-1 PR,std,1,0.9482841952634122,kd_tree,5,uniform
knn,MIX,HIV-1 PR,std,1,0.9772837119381343,kd_tree,5,distance
knn,MIX,HIV-1 PR,std,1,0.9492508458192364,kd_tree,6,uniform
knn,MIX,HIV-1 PR,std,1,0.9772837119381343,kd_tree,6,distance
knn,MIX,HIV-1 PR,std,1,0.9391010149830836,kd_tree,7,uniform
knn,MIX,HIV-1 PR,std,1,0.9753504108264862,kd_tree,7,distance
knn,MIX,HIV-1 PR,std,1,0.9342677622039632,kd_tree,10,uniform
knn,MIX,HIV-1 PR,std,1,0.972450459159014,kd_tree,10,distance
knn,MIX,HIV-1 PR,std,1,0.9482841952634122,brute,5,uniform
knn,MIX,HIV-1 PR,std,1,0.9772837119381343,brute,5,distance
knn,MIX,HIV-1 PR,std,1,0.9492508458192364,brute,6,uniform
knn,MIX,HIV-1 PR,std,1,0.9772837119381343,brute,6,distance
knn,MIX,HIV-1 PR,std,1,0.9391010149830836,brute,7,uniform
knn,MIX,HIV-1 PR,std,1,0.9753504108264862,brute,7,distance
knn,MIX,HIV-1 PR,std,1,0.9342677622039632,brute,10,uniform
knn,MIX,HIV-1 PR,std,1,0.972450459159014,brute,10,distance
knn,MIX,HIV-1 PR,std,2,0.946350894151764,auto,5,uniform
knn,MIX,HIV-1 PR,std,2,0.9772837119381343,auto,5,distance
knn,MIX,HIV-1 PR,std,2,0.9473175447075882,auto,6,uniform
knn,MIX,HIV-1 PR,std,2,0.9772837119381343,auto,6,distance
knn,MIX,HIV-1 PR,std,2,0.9391010149830836,auto,7,uniform
knn,MIX,HIV-1 PR,std,2,0.9748670855485742,auto,7,distance
knn,MIX,HIV-1 PR,std,2,0.9366843885935234,auto,10,uniform
knn,MIX,HIV-1 PR,std,2,0.973417109714838,auto,10,distance
knn,MIX,HIV-1 PR,std,2,0.946350894151764,ball_tree,5,uniform
knn,MIX,HIV-1 PR,std,2,0.9772837119381343,ball_tree,5,distance
knn,MIX,HIV-1 PR,std,2,0.9473175447075882,ball_tree,6,uniform
knn,MIX,HIV-1 PR,std,2,0.9772837119381343,ball_tree,6,distance
knn,MIX,HIV-1 PR,std,2,0.9391010149830836,ball_tree,7,uniform
knn,MIX,HIV-1 PR,std,2,0.9748670855485742,ball_tree,7,distance
knn,MIX,HIV-1 PR,std,2,0.9366843885935234,ball_tree,10,uniform
knn,MIX,HIV-1 PR,std,2,0.973417109714838,ball_tree,10,distance
knn,MIX,HIV-1 PR,std,2,0.946350894151764,kd_tree,5,uniform
knn,MIX,HIV-1 PR,std,2,0.9772837119381343,kd_tree,5,distance
knn,MIX,HIV-1 PR,std,2,0.9473175447075882,kd_tree,6,uniform
knn,MIX,HIV-1 PR,std,2,0.9772837119381343,kd_tree,6,distance
knn,MIX,HIV-1 PR,std,2,0.9391010149830836,kd_tree,7,uniform
knn,MIX,HIV-1 PR,std,2,0.9748670855485742,kd_tree,7,distance
knn,MIX,HIV-1 PR,std,2,0.9366843885935234,kd_tree,10,uniform
knn,MIX,HIV-1 PR,std,2,0.973417109714838,kd_tree,10,distance
knn,MIX,HIV-1 PR,std,2,0.946350894151764,brute,5,uniform
knn,MIX,HIV-1 PR,std,2,0.9772837119381343,brute,5,distance
knn,MIX,HIV-1 PR,std,2,0.9473175447075882,brute,6,uniform
knn,MIX,HIV-1 PR,std,2,0.9772837119381343,brute,6,distance
knn,MIX,HIV-1 PR,std,2,0.9391010149830836,brute,7,uniform
knn,MIX,HIV-1 PR,std,2,0.9748670855485742,brute,7,distance
knn,MIX,HIV-1 PR,std,2,0.9366843885935234,brute,10,uniform
knn,MIX,HIV-1 PR,std,2,0.973417109714838,brute,10,distance
knn,MIX,HIV-1 PR,std,3,0.944417593040116,auto,5,uniform
knn,MIX,HIV-1 PR,std,3,0.9758337361043984,auto,5,distance
knn,MIX,HIV-1 PR,std,3,0.94538424359594,auto,6,uniform
knn,MIX,HIV-1 PR,std,3,0.9758337361043984,auto,6,distance
knn,MIX,HIV-1 PR,std,3,0.9395843402609956,auto,7,uniform
knn,MIX,HIV-1 PR,std,3,0.97390043499275,auto,7,distance
knn,MIX,HIV-1 PR,std,3,0.9381343644272596,auto,10,uniform
knn,MIX,HIV-1 PR,std,3,0.972933784436926,auto,10,distance
knn,MIX,HIV-1 PR,std,3,0.944417593040116,ball_tree,5,uniform
knn,MIX,HIV-1 PR,std,3,0.9758337361043984,ball_tree,5,distance
knn,MIX,HIV-1 PR,std,3,0.94538424359594,ball_tree,6,uniform
knn,MIX,HIV-1 PR,std,3,0.9758337361043984,ball_tree,6,distance
knn,MIX,HIV-1 PR,std,3,0.9395843402609956,ball_tree,7,uniform
knn,MIX,HIV-1 PR,std,3,0.97390043499275,ball_tree,7,distance
knn,MIX,HIV-1 PR,std,3,0.9381343644272596,ball_tree,10,uniform
knn,MIX,HIV-1 PR,std,3,0.972933784436926,ball_tree,10,distance
knn,MIX,HIV-1 PR,std,3,0.944417593040116,kd_tree,5,uniform
knn,MIX,HIV-1 PR,std,3,0.9758337361043984,kd_tree,5,distance
knn,MIX,HIV-1 PR,std,3,0.94538424359594,kd_tree,6,uniform
knn,MIX,HIV-1 PR,std,3,0.9758337361043984,kd_tree,6,distance
knn,MIX,HIV-1 PR,std,3,0.9395843402609956,kd_tree,7,uniform
knn,MIX,HIV-1 PR,std,3,0.97390043499275,kd_tree,7,distance
knn,MIX,HIV-1 PR,std,3,0.9381343644272596,kd_tree,10,uniform
knn,MIX,HIV-1 PR,std,3,0.972933784436926,kd_tree,10,distance
knn,MIX,HIV-1 PR,std,3,0.944417593040116,brute,5,uniform
knn,MIX,HIV-1 PR,std,3,0.9758337361043984,brute,5,distance
knn,MIX,HIV-1 PR,std,3,0.94538424359594,brute,6,uniform
knn,MIX,HIV-1 PR,std,3,0.9758337361043984,brute,6,distance
knn,MIX,HIV-1 PR,std,3,0.9395843402609956,brute,7,uniform
knn,MIX,HIV-1 PR,std,3,0.97390043499275,brute,7,distance
knn,MIX,HIV-1 PR,std,3,0.9381343644272596,brute,10,uniform
knn,MIX,HIV-1 PR,std,3,0.972933784436926,brute,10,distance
knn,MIX,HIV-1 PR,std,4,0.9395843402609956,auto,5,uniform
knn,MIX,HIV-1 PR,std,4,0.973417109714838,auto,5,distance
knn,MIX,HIV-1 PR,std,4,0.9415176413726438,auto,6,uniform
knn,MIX,HIV-1 PR,std,4,0.9743837602706622,auto,6,distance
knn,MIX,HIV-1 PR,std,4,0.9366843885935234,auto,7,uniform
knn,MIX,HIV-1 PR,std,4,0.972450459159014,auto,7,distance
knn,MIX,HIV-1 PR,std,4,0.9366843885935234,auto,10,uniform
knn,MIX,HIV-1 PR,std,4,0.972450459159014,auto,10,distance
knn,MIX,HIV-1 PR,std,4,0.9395843402609956,ball_tree,5,uniform
knn,MIX,HIV-1 PR,std,4,0.973417109714838,ball_tree,5,distance
knn,MIX,HIV-1 PR,std,4,0.9415176413726438,ball_tree,6,uniform
