model,enzyme,descriptor,scaler,split,signature,phase,precision,recall,accuracy,f1 score,auc,mcc,descriptor_int,phase_int
gpc,IN,PC,minmax,2,RBF(length_scale=0.5),validation,0.483695652173913,0.419811320754717,0.5361702127659574,0.4494949494949495,0.5257971332455755,0.0526001881842005,1,2
gpc,IN,PC,minmax,2,RBF(length_scale=0.5),test,0.4428571428571428,0.2857142857142857,0.5042553191489362,0.3473389355742297,0.4887069452286843,-0.024621276756285,1,3
gpc,IN,PC,minmax,3,RBF(length_scale=0.5),train,0.4446764091858037,0.3354330708661417,0.5117104329311568,0.3824057450628366,0.4958819101100734,-0.0086511517461937,1,1
gpc,IN,PC,minmax,3,RBF(length_scale=0.5),validation,0.487012987012987,0.3554502369668246,0.5415778251599147,0.410958904109589,0.5246243432896139,0.052171112295316,1,2
gpc,IN,PC,minmax,3,RBF(length_scale=0.5),test,0.4285714285714285,0.2903225806451613,0.4936170212765957,0.3461538461538461,0.4791533851842406,-0.0448327869271058,1,3
gpc,IN,PC,minmax,4,RBF(length_scale=0.5),train,0.4766839378238341,0.4346456692913386,0.5301632363378282,0.4546952224052718,0.5215864005371421,0.0436605539677683,1,1
gpc,IN,PC,minmax,4,RBF(length_scale=0.5),validation,0.4739583333333333,0.4312796208530806,0.5287846481876333,0.4516129032258064,0.5199033763180131,0.0402733106260104,1,2
gpc,IN,PC,minmax,4,RBF(length_scale=0.5),test,0.5,0.4101382488479262,0.5382978723404256,0.4506329113924051,0.529179796360722,0.0599792392446168,1,3
gpc,IN,PC,minmax,1,RBF(length_scale=1),train,0.4771480804387568,0.4116719242902208,0.5319602272727273,0.4419983065198984,0.5210814401812861,0.0430378078749682,1,1
gpc,IN,PC,minmax,1,RBF(length_scale=1),validation,0.4550561797752809,0.3820754716981132,0.5148936170212766,0.4153846153846154,0.5030532397250256,0.0062642236738524,1,2
