Model,Enzyme,Descriptor,Phase,PRC,REC,ACC,F1-Score,AUC,MCC
QDA,HIV-1 IN,PC,Test,0.4736842105263157,0.5806451612903226,0.5085106382978724,0.5217391304347826,0.5136427387479281,0.0274451610644878
QDA,HIV-1 IN,PC,Train,0.4524765729585007,0.5322834645669291,0.4989354151880766,0.4891461649782923,0.5019298459785551,0.0038478726692377
QDA,HIV-1 IN,PC,Validation,0.4007936507936508,0.4786729857819905,0.4434968017057569,0.4362850971922246,0.4467008339762665,-0.1063582915608207
QDA,HIV-1 IN,PC,Test,0.4424778761061947,0.4608294930875576,0.4829787234042553,0.4514672686230248,0.4814028888362689,-0.0371121809897486
QDA,HIV-1 IN,PC,Train,0.4492415402567094,0.6072555205047319,0.4879261363636363,0.5164319248826291,0.4987181995288517,-0.0026133604929579
QDA,HIV-1 IN,PC,Validation,0.4724137931034483,0.6462264150943396,0.5148936170212766,0.545816733067729,0.526601579640193,0.0544602905541268
QDA,HIV-1 IN,PC,Test,0.4686346863468634,0.5852534562211982,0.502127659574468,0.5204918032786885,0.5080417478734449,0.0162277905028349
QDA,HIV-1 IN,PC,Train,0.4391634980988593,0.7287066246056783,0.4588068181818182,0.5480427046263345,0.4832163613984463,-0.0384236267986806
QDA,HIV-1 IN,PC,Validation,0.4241573033707865,0.7122641509433962,0.4340425531914894,0.5316901408450704,0.4588452537662718,-0.0955543103904424
QDA,HIV-1 IN,PC,Test,0.4398826979472141,0.6912442396313364,0.451063829787234,0.5376344086021505,0.4681517640844429,-0.071159593769448
QDA,HIV-1 IN,PC,Train,0.4360986547085201,0.6125984251968504,0.4684173172462739,0.5094957432874918,0.4813638120816293,-0.0384783748309295
QDA,HIV-1 IN,PC,Validation,0.4280701754385965,0.5781990521327014,0.4626865671641791,0.4919354838709677,0.4732080531981336,-0.0545951428887415
QDA,HIV-1 IN,PC,Test,0.4736842105263157,0.5806451612903226,0.5085106382978724,0.5217391304347826,0.5136427387479281,0.0274451610644878
QDA,HIV-1 IN,PC,Train,0.4524765729585007,0.5322834645669291,0.4989354151880766,0.4891461649782923,0.5019298459785551,0.0038478726692377
