Model,Enzyme,Descriptor,Phase,PRC,REC,ACC,F1-Score,AUC,MCC
RFC,HIV-1 IN,PC,Test,0.4761904761904761,0.4147465437788018,0.5191489361702127,0.4433497536945813,0.5117210979763575,0.0238344073403398
RFC,HIV-1 IN,PC,Train,0.4734848484848485,0.3937007874015748,0.5294535131298793,0.4299226139294927,0.5172638303932938,0.0354911101264469
RFC,HIV-1 IN,PC,Validation,0.4730538922155688,0.3744075829383886,0.5309168443496801,0.4179894179894179,0.5166611558102796,0.0346197952515035
RFC,HIV-1 IN,PC,Test,0.5328947368421053,0.3732718894009216,0.5595744680851064,0.4390243902439024,0.546319739166864,0.0987303949596528
RFC,HIV-1 IN,PC,Train,0.4854014598540146,0.4188976377952756,0.5379701916252662,0.4497041420118343,0.5272782762619789,0.0556816898684528
RFC,HIV-1 IN,PC,Validation,0.5135135135135135,0.4502369668246445,0.5607675906183369,0.4797979797979798,0.5506998787611596,0.103215034691818
RFC,HIV-1 IN,PC,Test,0.51875,0.3824884792626728,0.551063829787234,0.4403183023872679,0.5390703265878581,0.0822103176805782
RFC,HIV-1 IN,PC,Train,0.4539130434782609,0.4116719242902208,0.5120738636363636,0.4317617866004963,0.5029935848841285,0.0060601065365797
RFC,HIV-1 IN,PC,Validation,0.4090909090909091,0.3820754716981132,0.4723404255319149,0.3951219512195122,0.464293549802545,-0.0719676643672032
RFC,HIV-1 IN,PC,Test,0.391812865497076,0.3087557603686636,0.4595744680851064,0.345360824742268,0.4488442833463871,-0.1060182538516473
RFC,HIV-1 IN,PC,Train,0.4601626016260162,0.446372239747634,0.5149147727272727,0.4531625300240192,0.5087158356360909,0.0174855776880562
RFC,HIV-1 IN,PC,Validation,0.4390243902439024,0.4245283018867924,0.4957446808510638,0.4316546762589928,0.4893959338891326,-0.0212804270140837
RFC,HIV-1 IN,PC,Test,0.4712041884816754,0.4147465437788018,0.5148936170212766,0.4411764705882353,0.5077685288063969,0.0157703059319924
RFC,HIV-1 IN,PC,Train,0.4735849056603773,0.3952755905511811,0.5294535131298793,0.4309012875536481,0.5174052371360557,0.0357548459302329
RFC,HIV-1 IN,PC,Validation,0.4792899408284023,0.3838862559241706,0.535181236673774,0.4263157894736842,0.5214004923031706,0.04435073900124
RFC,HIV-1 IN,PC,Test,0.5161290322580645,0.3686635944700461,0.548936170212766,0.4301075268817204,0.5361104533615052,0.0765829229608773
