model,enzyme,descriptor,scaler,split,signature,phase,precision,recall,accuracy,f1 score,auc,mcc,descriptor_int,phase_int
knn,IN,MIX,std,2,6-distance-kd_tree,test,0.9645390070921984,0.6267281105990783,0.8170212765957446,0.7597765363128491,0.803482632374638,0.6603078499030611,3,3
knn,IN,MIX,std,3,6-distance-kd_tree,train,1.0,1.0,1.0,1.0,1.0,1.0,3,1
knn,IN,MIX,std,3,6-distance-kd_tree,validation,0.7771428571428571,0.6445497630331753,0.7569296375266524,0.7046632124352331,0.7466934861677504,0.5075117119859406,3,2
knn,IN,MIX,std,3,6-distance-kd_tree,test,0.9411764705882352,0.7373271889400922,0.8574468085106383,0.8268733850129198,0.8489007486202437,0.7239972830531172,3,3
knn,IN,MIX,std,4,6-distance-kd_tree,train,1.0,1.0,1.0,1.0,1.0,1.0,3,1
knn,IN,MIX,std,4,6-distance-kd_tree,validation,0.9323308270676692,0.5876777251184834,0.7953091684434968,0.7209302325581395,0.7763970020941253,0.6101251751273151,3,2
knn,IN,MIX,std,4,6-distance-kd_tree,test,0.9612903225806452,0.6866359447004609,0.8425531914893617,0.8010752688172043,0.831460264840349,0.7029597682625806,3,3
knn,IN,MIX,std,1,6-uniform-auto,train,0.9657794676806084,0.8012618296529969,0.8977272727272727,0.8758620689655172,0.8890030078497542,0.8001490605918882,3,1
knn,IN,MIX,std,1,6-uniform-auto,validation,0.8956521739130435,0.4858490566037736,0.7425531914893617,0.6299694189602446,0.7196687143483985,0.5085256816822638,3,2
knn,IN,MIX,std,1,6-uniform-auto,test,0.9931972789115646,0.6728110599078341,0.8468085106382979,0.8021978021978022,0.8344292453689368,0.7192244511796647,3,3
knn,IN,MIX,std,2,6-uniform-auto,train,0.9706457925636008,0.7823343848580442,0.8913352272727273,0.8663755458515284,0.8814772699484019,0.7894181354298527,3,1
knn,IN,MIX,std,2,6-uniform-auto,validation,0.9102564102564102,0.6698113207547169,0.8212765957446808,0.7717391304347826,0.8077738774316221,0.6504477441719739,3,2
knn,IN,MIX,std,2,6-uniform-auto,test,1.0,0.511520737327189,0.774468085106383,0.676829268292683,0.7557603686635945,0.6004054956234756,3,3
knn,IN,MIX,std,3,6-uniform-auto,train,0.9566724436741768,0.8692913385826772,0.9233498935415188,0.9108910891089108,0.9184957984903048,0.8468936394986393,3,1
knn,IN,MIX,std,3,6-uniform-auto,validation,0.8141025641025641,0.6018957345971564,0.7590618336886994,0.6920980926430518,0.7447463169109813,0.5168479206003188,3,2
knn,IN,MIX,std,3,6-uniform-auto,test,0.9803921568627452,0.6912442396313364,0.851063829787234,0.8108108108108109,0.8396932660607274,0.7228225857685031,3,3
knn,IN,MIX,std,4,6-uniform-auto,train,0.9757462686567164,0.8236220472440945,0.9112845990063876,0.8932536293766012,0.9034130908055098,0.826890131660777,3,1
knn,IN,MIX,std,4,6-uniform-auto,validation,0.9333333333333332,0.4644549763033175,0.744136460554371,0.620253164556962,0.7186615966787906,0.5219251803510314,3,2
knn,IN,MIX,std,4,6-uniform-auto,test,0.992,0.5714285714285714,0.8,0.7251461988304093,0.7837380011293055,0.6402846260276372,3,3
knn,IN,MIX,std,1,6-uniform-ball_tree,train,0.9657794676806084,0.8012618296529969,0.8977272727272727,0.8758620689655172,0.8890030078497542,0.8001490605918882,3,1
knn,IN,MIX,std,1,6-uniform-ball_tree,validation,0.8956521739130435,0.4858490566037736,0.7425531914893617,0.6299694189602446,0.7196687143483985,0.5085256816822638,3,2
knn,IN,MIX,std,1,6-uniform-ball_tree,test,0.9931972789115646,0.6728110599078341,0.8468085106382979,0.8021978021978022,0.8344292453689368,0.7192244511796647,3,3
knn,IN,MIX,std,2,6-uniform-ball_tree,train,0.9706457925636008,0.7823343848580442,0.8913352272727273,0.8663755458515284,0.8814772699484019,0.7894181354298527,3,1
knn,IN,MIX,std,2,6-uniform-ball_tree,validation,0.9102564102564102,0.6698113207547169,0.8212765957446808,0.7717391304347826,0.8077738774316221,0.6504477441719739,3,2
knn,IN,MIX,std,2,6-uniform-ball_tree,test,1.0,0.511520737327189,0.774468085106383,0.676829268292683,0.7557603686635945,0.6004054956234756,3,3
knn,IN,MIX,std,3,6-uniform-ball_tree,train,0.9566724436741768,0.8692913385826772,0.9233498935415188,0.9108910891089108,0.9184957984903048,0.8468936394986393,3,1
knn,IN,MIX,std,3,6-uniform-ball_tree,validation,0.8141025641025641,0.6018957345971564,0.7590618336886994,0.6920980926430518,0.7447463169109813,0.5168479206003188,3,2
knn,IN,MIX,std,3,6-uniform-ball_tree,test,0.9803921568627452,0.6912442396313364,0.851063829787234,0.8108108108108109,0.8396932660607274,0.7228225857685031,3,3
knn,IN,MIX,std,4,6-uniform-ball_tree,train,0.9757462686567164,0.8236220472440945,0.9112845990063876,0.8932536293766012,0.9034130908055098,0.826890131660777,3,1
knn,IN,MIX,std,4,6-uniform-ball_tree,validation,0.9333333333333332,0.4644549763033175,0.744136460554371,0.620253164556962,0.7186615966787906,0.5219251803510314,3,2
knn,IN,MIX,std,4,6-uniform-ball_tree,test,0.992,0.5714285714285714,0.8,0.7251461988304093,0.7837380011293055,0.6402846260276372,3,3
knn,IN,MIX,std,1,6-uniform-brute,train,0.9657794676806084,0.8012618296529969,0.8977272727272727,0.8758620689655172,0.8890030078497542,0.8001490605918882,3,1
knn,IN,MIX,std,1,6-uniform-brute,validation,0.8956521739130435,0.4858490566037736,0.7425531914893617,0.6299694189602446,0.7196687143483985,0.5085256816822638,3,2
knn,IN,MIX,std,1,6-uniform-brute,test,0.9931972789115646,0.6728110599078341,0.8468085106382979,0.8021978021978022,0.8344292453689368,0.7192244511796647,3,3
knn,IN,MIX,std,2,6-uniform-brute,train,0.9706457925636008,0.7823343848580442,0.8913352272727273,0.8663755458515284,0.8814772699484019,0.7894181354298527,3,1
knn,IN,MIX,std,2,6-uniform-brute,validation,0.9102564102564102,0.6698113207547169,0.8212765957446808,0.7717391304347826,0.8077738774316221,0.6504477441719739,3,2
knn,IN,MIX,std,2,6-uniform-brute,test,1.0,0.511520737327189,0.774468085106383,0.676829268292683,0.7557603686635945,0.6004054956234756,3,3
knn,IN,MIX,std,3,6-uniform-brute,train,0.9566724436741768,0.8692913385826772,0.9233498935415188,0.9108910891089108,0.9184957984903048,0.8468936394986393,3,1
knn,IN,MIX,std,3,6-uniform-brute,validation,0.8141025641025641,0.6018957345971564,0.7590618336886994,0.6920980926430518,0.7447463169109813,0.5168479206003188,3,2
knn,IN,MIX,std,3,6-uniform-brute,test,0.9803921568627452,0.6912442396313364,0.851063829787234,0.8108108108108109,0.8396932660607274,0.7228225857685031,3,3
knn,IN,MIX,std,4,6-uniform-brute,train,0.9757462686567164,0.8236220472440945,0.9112845990063876,0.8932536293766012,0.9034130908055098,0.826890131660777,3,1
knn,IN,MIX,std,4,6-uniform-brute,validation,0.9333333333333332,0.4644549763033175,0.744136460554371,0.620253164556962,0.7186615966787906,0.5219251803510314,3,2
knn,IN,MIX,std,4,6-uniform-brute,test,0.992,0.5714285714285714,0.8,0.7251461988304093,0.7837380011293055,0.6402846260276372,3,3
knn,IN,MIX,std,1,6-uniform-kd_tree,train,0.9657794676806084,0.8012618296529969,0.8977272727272727,0.8758620689655172,0.8890030078497542,0.8001490605918882,3,1
knn,IN,MIX,std,1,6-uniform-kd_tree,validation,0.8956521739130435,0.4858490566037736,0.7425531914893617,0.6299694189602446,0.7196687143483985,0.5085256816822638,3,2
knn,IN,MIX,std,1,6-uniform-kd_tree,test,0.9931972789115646,0.6728110599078341,0.8468085106382979,0.8021978021978022,0.8344292453689368,0.7192244511796647,3,3
knn,IN,MIX,std,2,6-uniform-kd_tree,train,0.9706457925636008,0.7823343848580442,0.8913352272727273,0.8663755458515284,0.8814772699484019,0.7894181354298527,3,1
knn,IN,MIX,std,2,6-uniform-kd_tree,validation,0.9102564102564102,0.6698113207547169,0.8212765957446808,0.7717391304347826,0.8077738774316221,0.6504477441719739,3,2
knn,IN,MIX,std,2,6-uniform-kd_tree,test,1.0,0.511520737327189,0.774468085106383,0.676829268292683,0.7557603686635945,0.6004054956234756,3,3
knn,IN,MIX,std,3,6-uniform-kd_tree,train,0.9566724436741768,0.8692913385826772,0.9233498935415188,0.9108910891089108,0.9184957984903048,0.8468936394986393,3,1
knn,IN,MIX,std,3,6-uniform-kd_tree,validation,0.8141025641025641,0.6018957345971564,0.7590618336886994,0.6920980926430518,0.7447463169109813,0.5168479206003188,3,2
knn,IN,MIX,std,3,6-uniform-kd_tree,test,0.9803921568627452,0.6912442396313364,0.851063829787234,0.8108108108108109,0.8396932660607274,0.7228225857685031,3,3
knn,IN,MIX,std,4,6-uniform-kd_tree,train,0.9757462686567164,0.8236220472440945,0.9112845990063876,0.8932536293766012,0.9034130908055098,0.826890131660777,3,1
knn,IN,MIX,std,4,6-uniform-kd_tree,validation,0.9333333333333332,0.4644549763033175,0.744136460554371,0.620253164556962,0.7186615966787906,0.5219251803510314,3,2
knn,IN,MIX,std,4,6-uniform-kd_tree,test,0.992,0.5714285714285714,0.8,0.7251461988304093,0.7837380011293055,0.6402846260276372,3,3
knn,IN,MIX,std,1,7-distance-auto,train,1.0,1.0,1.0,1.0,1.0,1.0,3,1
knn,IN,MIX,std,1,7-distance-auto,validation,0.8846153846153846,0.5424528301886793,0.7617021276595745,0.672514619883041,0.7421566476524791,0.5387571417176504,3,2
knn,IN,MIX,std,1,7-distance-auto,test,0.9869281045751634,0.695852534562212,0.8553191489361702,0.8162162162162162,0.8439736981111455,0.7319307821091877,3,3
knn,IN,MIX,std,2,7-distance-auto,train,1.0,0.996845425867508,0.9985795454545454,0.9984202211690364,0.998422712933754,0.9971340113673696,3,1
knn,IN,MIX,std,2,7-distance-auto,validation,0.8914285714285715,0.7358490566037735,0.8404255319148937,0.8062015503875969,0.8311028228755302,0.681617340108175,3,2
knn,IN,MIX,std,2,7-distance-auto,test,0.984126984126984,0.5714285714285714,0.7978723404255319,0.7230320699708455,0.7817617165443252,0.634216612692152,3,3
knn,IN,MIX,std,3,7-distance-auto,train,1.0,1.0,1.0,1.0,1.0,1.0,3,1
knn,IN,MIX,std,3,7-distance-auto,validation,0.7987804878048781,0.6208530805687204,0.7590618336886994,0.6986666666666667,0.7464730519122672,0.5142551803982154,3,2
knn,IN,MIX,std,3,7-distance-auto,test,0.9745222929936306,0.7050691244239631,0.8553191489361702,0.8181818181818182,0.8446294238720605,0.7285351029964907,3,3
knn,IN,MIX,std,4,7-distance-auto,train,1.0,1.0,1.0,1.0,1.0,1.0,3,1
knn,IN,MIX,std,4,7-distance-auto,validation,0.9322033898305084,0.5213270142180095,0.767590618336887,0.668693009118541,0.7451596311400125,0.5621283304600472,3,2
knn,IN,MIX,std,4,7-distance-auto,test,0.9668874172185432,0.6728110599078341,0.8382978723404255,0.7934782608695652,0.8265241070290159,0.6971906568417509,3,3
knn,IN,MIX,std,1,7-distance-ball_tree,train,1.0,1.0,1.0,1.0,1.0,1.0,3,1
knn,IN,MIX,std,1,7-distance-ball_tree,validation,0.8846153846153846,0.5424528301886793,0.7617021276595745,0.672514619883041,0.7421566476524791,0.5387571417176504,3,2
knn,IN,MIX,std,1,7-distance-ball_tree,test,0.9869281045751634,0.695852534562212,0.8553191489361702,0.8162162162162162,0.8439736981111455,0.7319307821091877,3,3
knn,IN,MIX,std,2,7-distance-ball_tree,train,1.0,0.996845425867508,0.9985795454545454,0.9984202211690364,0.998422712933754,0.9971340113673696,3,1
knn,IN,MIX,std,2,7-distance-ball_tree,validation,0.8914285714285715,0.7358490566037735,0.8404255319148937,0.8062015503875969,0.8311028228755302,0.681617340108175,3,2
knn,IN,MIX,std,2,7-distance-ball_tree,test,0.984126984126984,0.5714285714285714,0.7978723404255319,0.7230320699708455,0.7817617165443252,0.634216612692152,3,3
knn,IN,MIX,std,3,7-distance-ball_tree,train,1.0,1.0,1.0,1.0,1.0,1.0,3,1
knn,IN,MIX,std,3,7-distance-ball_tree,validation,0.7987804878048781,0.6208530805687204,0.7590618336886994,0.6986666666666667,0.7464730519122672,0.5142551803982154,3,2
knn,IN,MIX,std,3,7-distance-ball_tree,test,0.9745222929936306,0.7050691244239631,0.8553191489361702,0.8181818181818182,0.8446294238720605,0.7285351029964907,3,3
knn,IN,MIX,std,4,7-distance-ball_tree,train,1.0,1.0,1.0,1.0,1.0,1.0,3,1
knn,IN,MIX,std,4,7-distance-ball_tree,validation,0.9322033898305084,0.5213270142180095,0.767590618336887,0.668693009118541,0.7451596311400125,0.5621283304600472,3,2
knn,IN,MIX,std,4,7-distance-ball_tree,test,0.9668874172185432,0.6728110599078341,0.8382978723404255,0.7934782608695652,0.8265241070290159,0.6971906568417509,3,3
knn,IN,MIX,std,1,7-distance-brute,train,1.0,1.0,1.0,1.0,1.0,1.0,3,1
knn,IN,MIX,std,1,7-distance-brute,validation,0.8846153846153846,0.5424528301886793,0.7617021276595745,0.672514619883041,0.7421566476524791,0.5387571417176504,3,2
knn,IN,MIX,std,1,7-distance-brute,test,0.9869281045751634,0.695852534562212,0.8553191489361702,0.8162162162162162,0.8439736981111455,0.7319307821091877,3,3
knn,IN,MIX,std,2,7-distance-brute,train,1.0,0.996845425867508,0.9985795454545454,0.9984202211690364,0.998422712933754,0.9971340113673696,3,1
knn,IN,MIX,std,2,7-distance-brute,validation,0.8914285714285715,0.7358490566037735,0.8404255319148937,0.8062015503875969,0.8311028228755302,0.681617340108175,3,2
knn,IN,MIX,std,2,7-distance-brute,test,0.984126984126984,0.5714285714285714,0.7978723404255319,0.7230320699708455,0.7817617165443252,0.634216612692152,3,3
knn,IN,MIX,std,3,7-distance-brute,train,1.0,1.0,1.0,1.0,1.0,1.0,3,1
knn,IN,MIX,std,3,7-distance-brute,validation,0.7987804878048781,0.6208530805687204,0.7590618336886994,0.6986666666666667,0.7464730519122672,0.5142551803982154,3,2
knn,IN,MIX,std,3,7-distance-brute,test,0.9745222929936306,0.7050691244239631,0.8553191489361702,0.8181818181818182,0.8446294238720605,0.7285351029964907,3,3
knn,IN,MIX,std,4,7-distance-brute,train,1.0,1.0,1.0,1.0,1.0,1.0,3,1
knn,IN,MIX,std,4,7-distance-brute,validation,0.9322033898305084,0.5213270142180095,0.767590618336887,0.668693009118541,0.7451596311400125,0.5621283304600472,3,2
knn,IN,MIX,std,4,7-distance-brute,test,0.9668874172185432,0.6728110599078341,0.8382978723404255,0.7934782608695652,0.8265241070290159,0.6971906568417509,3,3
knn,IN,MIX,std,1,7-distance-kd_tree,train,1.0,1.0,1.0,1.0,1.0,1.0,3,1
knn,IN,MIX,std,1,7-distance-kd_tree,validation,0.8846153846153846,0.5424528301886793,0.7617021276595745,0.672514619883041,0.7421566476524791,0.5387571417176504,3,2
knn,IN,MIX,std,1,7-distance-kd_tree,test,0.9869281045751634,0.695852534562212,0.8553191489361702,0.8162162162162162,0.8439736981111455,0.7319307821091877,3,3
knn,IN,MIX,std,2,7-distance-kd_tree,train,1.0,0.996845425867508,0.9985795454545454,0.9984202211690364,0.998422712933754,0.9971340113673696,3,1
knn,IN,MIX,std,2,7-distance-kd_tree,validation,0.8914285714285715,0.7358490566037735,0.8404255319148937,0.8062015503875969,0.8311028228755302,0.681617340108175,3,2
knn,IN,MIX,std,2,7-distance-kd_tree,test,0.984126984126984,0.5714285714285714,0.7978723404255319,0.7230320699708455,0.7817617165443252,0.634216612692152,3,3
knn,IN,MIX,std,3,7-distance-kd_tree,train,1.0,1.0,1.0,1.0,1.0,1.0,3,1
knn,IN,MIX,std,3,7-distance-kd_tree,validation,0.7987804878048781,0.6208530805687204,0.7590618336886994,0.6986666666666667,0.7464730519122672,0.5142551803982154,3,2
knn,IN,MIX,std,3,7-distance-kd_tree,test,0.9745222929936306,0.7050691244239631,0.8553191489361702,0.8181818181818182,0.8446294238720605,0.7285351029964907,3,3
knn,IN,MIX,std,4,7-distance-kd_tree,train,1.0,1.0,1.0,1.0,1.0,1.0,3,1
knn,IN,MIX,std,4,7-distance-kd_tree,validation,0.9322033898305084,0.5213270142180095,0.767590618336887,0.668693009118541,0.7451596311400125,0.5621283304600472,3,2
knn,IN,MIX,std,4,7-distance-kd_tree,test,0.9668874172185432,0.6728110599078341,0.8382978723404255,0.7934782608695652,0.8265241070290159,0.6971906568417509,3,3
knn,IN,MIX,std,1,7-uniform-auto,train,0.9614678899082568,0.8264984227129337,0.9069602272727272,0.8888888888888888,0.8996833198835986,0.8165024270877113,3,1
knn,IN,MIX,std,1,7-uniform-auto,validation,0.8818897637795275,0.5283018867924528,0.7553191489361702,0.6607669616519174,0.735081175954366,0.5268375399283594,3,2
knn,IN,MIX,std,1,7-uniform-auto,test,0.986842105263158,0.6912442396313364,0.8531914893617021,0.8130081300813008,0.8416695506457077,0.7282676951054532,3,3
knn,IN,MIX,std,2,7-uniform-auto,train,0.9565217391304348,0.7981072555205048,0.8927556818181818,0.8701633705932932,0.8841957466233014,0.7893604884483334,3,1
knn,IN,MIX,std,2,7-uniform-auto,validation,0.8908045977011494,0.7311320754716981,0.8382978723404255,0.8031088082901554,0.8287443323094924,0.677556589909695,3,2
knn,IN,MIX,std,2,7-uniform-auto,test,0.992,0.5714285714285714,0.8,0.7251461988304093,0.7837380011293055,0.6402846260276372,3,3
knn,IN,MIX,std,3,7-uniform-auto,train,0.9494097807757168,0.8866141732283465,0.9276082327892122,0.9169381107491856,0.9239272416529328,0.854488530889486,3,1
knn,IN,MIX,std,3,7-uniform-auto,validation,0.8024691358024691,0.6161137440758294,0.7590618336886994,0.6970509383378016,0.7460413681619457,0.5148284216989635,3,2
knn,IN,MIX,std,3,7-uniform-auto,test,0.9745222929936306,0.7050691244239631,0.8553191489361702,0.8181818181818182,0.8446294238720605,0.7285351029964907,3,3
knn,IN,MIX,std,4,7-uniform-auto,train,0.9559859154929576,0.8551181102362204,0.9169623846699788,0.9027431421446384,0.9114091843170766,0.8346207073585166,3,1
knn,IN,MIX,std,4,7-uniform-auto,validation,0.9322033898305084,0.5213270142180095,0.767590618336887,0.668693009118541,0.7451596311400125,0.5621283304600472,3,2
knn,IN,MIX,std,4,7-uniform-auto,test,0.9662162162162162,0.6589861751152074,0.8319148936170213,0.7835616438356164,0.8196116646327025,0.6860945202565308,3,3
knn,IN,MIX,std,1,7-uniform-ball_tree,train,0.9614678899082568,0.8264984227129337,0.9069602272727272,0.8888888888888888,0.8996833198835986,0.8165024270877113,3,1
knn,IN,MIX,std,1,7-uniform-ball_tree,validation,0.8818897637795275,0.5283018867924528,0.7553191489361702,0.6607669616519174,0.735081175954366,0.5268375399283594,3,2
knn,IN,MIX,std,1,7-uniform-ball_tree,test,0.986842105263158,0.6912442396313364,0.8531914893617021,0.8130081300813008,0.8416695506457077,0.7282676951054532,3,3
knn,IN,MIX,std,2,7-uniform-ball_tree,train,0.9565217391304348,0.7981072555205048,0.8927556818181818,0.8701633705932932,0.8841957466233014,0.7893604884483334,3,1
knn,IN,MIX,std,2,7-uniform-ball_tree,validation,0.8908045977011494,0.7311320754716981,0.8382978723404255,0.8031088082901554,0.8287443323094924,0.677556589909695,3,2
knn,IN,MIX,std,2,7-uniform-ball_tree,test,0.992,0.5714285714285714,0.8,0.7251461988304093,0.7837380011293055,0.6402846260276372,3,3
knn,IN,MIX,std,3,7-uniform-ball_tree,train,0.9494097807757168,0.8866141732283465,0.9276082327892122,0.9169381107491856,0.9239272416529328,0.854488530889486,3,1
knn,IN,MIX,std,3,7-uniform-ball_tree,validation,0.8024691358024691,0.6161137440758294,0.7590618336886994,0.6970509383378016,0.7460413681619457,0.5148284216989635,3,2
knn,IN,MIX,std,3,7-uniform-ball_tree,test,0.9745222929936306,0.7050691244239631,0.8553191489361702,0.8181818181818182,0.8446294238720605,0.7285351029964907,3,3
knn,IN,MIX,std,4,7-uniform-ball_tree,train,0.9559859154929576,0.8551181102362204,0.9169623846699788,0.9027431421446384,0.9114091843170766,0.8346207073585166,3,1
knn,IN,MIX,std,4,7-uniform-ball_tree,validation,0.9322033898305084,0.5213270142180095,0.767590618336887,0.668693009118541,0.7451596311400125,0.5621283304600472,3,2
knn,IN,MIX,std,4,7-uniform-ball_tree,test,0.9662162162162162,0.6589861751152074,0.8319148936170213,0.7835616438356164,0.8196116646327025,0.6860945202565308,3,3
knn,IN,MIX,std,1,7-uniform-brute,train,0.9614678899082568,0.8264984227129337,0.9069602272727272,0.8888888888888888,0.8996833198835986,0.8165024270877113,3,1
knn,IN,MIX,std,1,7-uniform-brute,validation,0.8818897637795275,0.5283018867924528,0.7553191489361702,0.6607669616519174,0.735081175954366,0.5268375399283594,3,2
knn,IN,MIX,std,1,7-uniform-brute,test,0.986842105263158,0.6912442396313364,0.8531914893617021,0.8130081300813008,0.8416695506457077,0.7282676951054532,3,3
knn,IN,MIX,std,2,7-uniform-brute,train,0.9565217391304348,0.7981072555205048,0.8927556818181818,0.8701633705932932,0.8841957466233014,0.7893604884483334,3,1
knn,IN,MIX,std,2,7-uniform-brute,validation,0.8908045977011494,0.7311320754716981,0.8382978723404255,0.8031088082901554,0.8287443323094924,0.677556589909695,3,2
knn,IN,MIX,std,2,7-uniform-brute,test,0.992,0.5714285714285714,0.8,0.7251461988304093,0.7837380011293055,0.6402846260276372,3,3
knn,IN,MIX,std,3,7-uniform-brute,train,0.9494097807757168,0.8866141732283465,0.9276082327892122,0.9169381107491856,0.9239272416529328,0.854488530889486,3,1
knn,IN,MIX,std,3,7-uniform-brute,validation,0.8024691358024691,0.6161137440758294,0.7590618336886994,0.6970509383378016,0.7460413681619457,0.5148284216989635,3,2
knn,IN,MIX,std,3,7-uniform-brute,test,0.9745222929936306,0.7050691244239631,0.8553191489361702,0.8181818181818182,0.8446294238720605,0.7285351029964907,3,3
knn,IN,MIX,std,4,7-uniform-brute,train,0.9559859154929576,0.8551181102362204,0.9169623846699788,0.9027431421446384,0.9114091843170766,0.8346207073585166,3,1
knn,IN,MIX,std,4,7-uniform-brute,validation,0.9322033898305084,0.5213270142180095,0.767590618336887,0.668693009118541,0.7451596311400125,0.5621283304600472,3,2
knn,IN,MIX,std,4,7-uniform-brute,test,0.9662162162162162,0.6589861751152074,0.8319148936170213,0.7835616438356164,0.8196116646327025,0.6860945202565308,3,3
knn,IN,MIX,std,1,7-uniform-kd_tree,train,0.9614678899082568,0.8264984227129337,0.9069602272727272,0.8888888888888888,0.8996833198835986,0.8165024270877113,3,1
knn,IN,MIX,std,1,7-uniform-kd_tree,validation,0.8818897637795275,0.5283018867924528,0.7553191489361702,0.6607669616519174,0.735081175954366,0.5268375399283594,3,2
knn,IN,MIX,std,1,7-uniform-kd_tree,test,0.986842105263158,0.6912442396313364,0.8531914893617021,0.8130081300813008,0.8416695506457077,0.7282676951054532,3,3
knn,IN,MIX,std,2,7-uniform-kd_tree,train,0.9565217391304348,0.7981072555205048,0.8927556818181818,0.8701633705932932,0.8841957466233014,0.7893604884483334,3,1
knn,IN,MIX,std,2,7-uniform-kd_tree,validation,0.8908045977011494,0.7311320754716981,0.8382978723404255,0.8031088082901554,0.8287443323094924,0.677556589909695,3,2
knn,IN,MIX,std,2,7-uniform-kd_tree,test,0.992,0.5714285714285714,0.8,0.7251461988304093,0.7837380011293055,0.6402846260276372,3,3
knn,IN,MIX,std,3,7-uniform-kd_tree,train,0.9494097807757168,0.8866141732283465,0.9276082327892122,0.9169381107491856,0.9239272416529328,0.854488530889486,3,1
knn,IN,MIX,std,3,7-uniform-kd_tree,validation,0.8024691358024691,0.6161137440758294,0.7590618336886994,0.6970509383378016,0.7460413681619457,0.5148284216989635,3,2
knn,IN,MIX,std,3,7-uniform-kd_tree,test,0.9745222929936306,0.7050691244239631,0.8553191489361702,0.8181818181818182,0.8446294238720605,0.7285351029964907,3,3
knn,IN,MIX,std,4,7-uniform-kd_tree,train,0.9559859154929576,0.8551181102362204,0.9169623846699788,0.9027431421446384,0.9114091843170766,0.8346207073585166,3,1
knn,IN,MIX,std,4,7-uniform-kd_tree,validation,0.9322033898305084,0.5213270142180095,0.767590618336887,0.668693009118541,0.7451596311400125,0.5621283304600472,3,2
knn,IN,MIX,std,4,7-uniform-kd_tree,test,0.9662162162162162,0.6589861751152074,0.8319148936170213,0.7835616438356164,0.8196116646327025,0.6860945202565308,3,3
knn,PR,PC,minmax,1,10-distance-auto,train,0.9276807980049876,0.9670710571923744,0.8992747784045125,0.9469664828171404,0.4835355285961871,-0.0487995375632484,1,1
knn,PR,PC,minmax,1,10-distance-auto,validation,0.9331683168316832,0.9792207792207792,0.9154589371980676,0.9556400506970848,0.5240931482310793,0.0801054804256122,1,2
knn,PR,PC,minmax,1,10-distance-auto,test,0.915841584158416,0.9736842105263158,0.893719806763285,0.9438775510204082,0.4868421052631579,-0.0470605477414564,1,3
knn,PR,PC,minmax,2,10-distance-auto,train,0.92886345053148,0.9844020797227035,0.9153908138597904,0.9558266722759782,0.4922010398613518,-0.0333103921834001,1,1
knn,PR,PC,minmax,2,10-distance-auto,validation,0.9292682926829268,0.9896103896103896,0.9202898550724636,0.958490566037736,0.4948051948051948,-0.0271085757873102,1,2
knn,PR,PC,minmax,2,10-distance-auto,test,0.9170731707317074,0.9894736842105264,0.9082125603864736,0.9518987341772152,0.4947368421052631,-0.0295451179096956,1,3
knn,PR,PC,minmax,3,10-distance-auto,train,0.9282178217821784,0.9748700173310224,0.9065269943593876,0.9509721048182588,0.4874350086655112,-0.0424721661156493,1,1
knn,PR,PC,minmax,3,10-distance-auto,validation,0.9280397022332506,0.9714285714285714,0.9033816425120772,0.949238578680203,0.4857142857142857,-0.0453432300086949,1,2
knn,PR,PC,minmax,3,10-distance-auto,test,0.917910447761194,0.9710526315789474,0.893719806763285,0.9437340153452686,0.5002321981424149,0.0007600048154057,1,3
knn,PR,PC,minmax,4,10-distance-auto,train,0.9289795918367348,0.9852813852813852,0.9162640901771336,0.9563025210084034,0.4926406926406926,-0.0323314401923864,1,1
knn,PR,PC,minmax,4,10-distance-auto,validation,0.9273182957393484,0.9635416666666666,0.8958837772397095,0.9450830140485312,0.4817708333333333,-0.0514767306767785,1,2
knn,PR,PC,minmax,4,10-distance-auto,test,0.9164619164619164,0.9815789473684212,0.9009661835748792,0.9479034307496824,0.4907894736842105,-0.0392282988873628,1,3
knn,PR,PC,minmax,1,10-distance-ball_tree,train,0.9276807980049876,0.9670710571923744,0.8992747784045125,0.9469664828171404,0.4835355285961871,-0.0487995375632484,1,1
knn,PR,PC,minmax,1,10-distance-ball_tree,validation,0.9331683168316832,0.9792207792207792,0.9154589371980676,0.9556400506970848,0.5240931482310793,0.0801054804256122,1,2
knn,PR,PC,minmax,1,10-distance-ball_tree,test,0.915841584158416,0.9736842105263158,0.893719806763285,0.9438775510204082,0.4868421052631579,-0.0470605477414564,1,3
knn,PR,PC,minmax,2,10-distance-ball_tree,train,0.92886345053148,0.9844020797227035,0.9153908138597904,0.9558266722759782,0.4922010398613518,-0.0333103921834001,1,1
knn,PR,PC,minmax,2,10-distance-ball_tree,validation,0.9292682926829268,0.9896103896103896,0.9202898550724636,0.958490566037736,0.4948051948051948,-0.0271085757873102,1,2
knn,PR,PC,minmax,2,10-distance-ball_tree,test,0.9170731707317074,0.9894736842105264,0.9082125603864736,0.9518987341772152,0.4947368421052631,-0.0295451179096956,1,3
knn,PR,PC,minmax,3,10-distance-ball_tree,train,0.9282178217821784,0.9748700173310224,0.9065269943593876,0.9509721048182588,0.4874350086655112,-0.0424721661156493,1,1
knn,PR,PC,minmax,3,10-distance-ball_tree,validation,0.9280397022332506,0.9714285714285714,0.9033816425120772,0.949238578680203,0.4857142857142857,-0.0453432300086949,1,2
knn,PR,PC,minmax,3,10-distance-ball_tree,test,0.917910447761194,0.9710526315789474,0.893719806763285,0.9437340153452686,0.5002321981424149,0.0007600048154057,1,3
